sku,product_name,price,category,quantity,brand,description,supplier,warranty_period,stock_status
99937881,Contraption,84.14,Books,52.0,BrandB,The stock office fish. So maintain deal any.,SupplierY,1 years,Limited
,Widget,70.55,Electronics,21.0,BrandB,,SupplierX,3 years,Limited
28361626,Thingamajig,,,96.0,BrandD,Nation statement behavior offer.,SupplierX,3 years,Out of Stock
,Widget,431.75,Home,16.0,BrandC,Create program plant where compare actually.,SupplierY,2 years,Limited
45494512,Thingamajig,223.89,Clothing,46.0,BrandA,But smile age daughter else picture.,SupplierX,,In Stock
70227109,Whatchamacallit,,Grocery,64.0,,,SupplierX,2 years,Limited
42896999,,143.2,Clothing,3.0,BrandB,General off value floor actually.,SupplierY,3 years,Out of Stock
,Whatchamacallit,,Toys,43.0,,In son assume summer current degree adult arm.,SupplierY,2 years,In Stock
02436807,Whatchamacallit,136.33,Home,,BrandB,Region top American source collection.,SupplierZ,1 years,Out of Stock
29077700,Gadget,75.59,Electronics,25.0,,Allow leave different single guess anyone born.,SupplierY,2 years,In Stock
95287102,Widget,449.48,Toys,1.0,BrandA,Attorney guess machine quality able accept air I.,,3 years,Limited
,Widget,444.98,Clothing,96.0,BrandA,Lead east shoulder management do a.,SupplierZ,2 years,Limited
35298687,Doohickey,101.48,Grocery,2.0,BrandC,Senior close old.,SupplierX,1 years,
18528619,Thingamajig,174.31,Home,83.0,BrandC,Within again of someone sister.,SupplierY,3 years,Limited
28698883,Gadget,197.55,,5.0,BrandC,,SupplierX,1 years,Out of Stock
12120468,Contraption,303.35,Electronics,,BrandC,Not very today yard economic. Maybe my speak.,SupplierY,1 years,In Stock
21985171,Whatchamacallit,20.58,,93.0,BrandB,Billion every build state grow.,SupplierY,1 years,Out of Stock
79088053,Widget,187.03,Grocery,69.0,BrandA,Organization by site house word.,SupplierY,1 years,In Stock
85657748,,129.8,Electronics,11.0,BrandC,North whose step meet quickly food.,SupplierX,3 years,
10728253,Whatchamacallit,337.33,Grocery,94.0,BrandA,Win money professor letter dog.,SupplierX,,In Stock
60424808,Thingamajig,147.87,Grocery,44.0,BrandC,Security read skin represent each.,SupplierZ,1 years,In Stock
75356705,Contraption,465.33,Books,58.0,BrandA,Significant show suggest finish.,SupplierZ,2 years,Out of Stock
02375656,Contraption,437.53,Grocery,74.0,BrandD,Issue news value long.,SupplierX,1 years,Out of Stock
16507753,Contraption,365.32,Home,58.0,BrandB,Public watch management ahead reason eat.,SupplierX,1 years,
97973461,Thingamajig,46.42,Toys,45.0,BrandA,,SupplierY,2 years,In Stock
29784936,Contraption,176.41,Toys,64.0,BrandB,Standard next arm sell experience.,SupplierZ,2 years,In Stock
87323191,Doohickey,,Electronics,53.0,,You stand yet machine. Pick really food once.,SupplierY,,Out of Stock
51542788,Thingamajig,201.51,Electronics,66.0,BrandC,Reduce not eight color.,SupplierX,1 years,In Stock
31626316,Gadget,240.9,Books,84.0,BrandA,,SupplierY,3 years,
85184213,Contraption,332.37,Home,94.0,BrandB,Mr increase difficult tree thought more ten.,SupplierZ,,In Stock
,Contraption,,Grocery,89.0,BrandB,Issue image art rather admit.,SupplierX,1 years,Out of Stock
86197571,Doohickey,133.02,Clothing,9.0,,Matter everyone but much here back table.,SupplierZ,2 years,In Stock
28646839,Gadget,353.98,Grocery,15.0,BrandD,Western miss bring reveal show two when.,SupplierZ,1 years,Out of Stock
18673197,Whatchamacallit,,Grocery,,BrandB,Staff modern act degree.,SupplierZ,1 years,Limited
32853957,Whatchamacallit,405.79,,61.0,BrandB,Evening country forward join radio us.,SupplierZ,1 years,In Stock
,Thingamajig,250.37,Electronics,27.0,BrandD,Red sing many religious admit.,SupplierY,1 years,Out of Stock
35068501,,,Electronics,,BrandD,Material nor no challenge bar.,SupplierZ,,In Stock
43604265,Doohickey,325.71,Books,44.0,BrandC,Politics son cover hard.,SupplierY,1 years,Limited
27498002,Doohickey,138.17,Books,64.0,BrandD,Final skill give. Know song drug start like.,SupplierX,,Limited
37534967,Contraption,,Home,90.0,BrandB,Price recent issue door baby wife feel.,SupplierY,3 years,In Stock
07742958,,440.33,Electronics,73.0,BrandB,Become city I water.,SupplierY,2 years,Limited
86590815,Doohickey,448.07,Books,15.0,,Difficult southern risk learn magazine mind.,SupplierX,2 years,In Stock
51375096,Doohickey,289.18,Electronics,91.0,BrandD,Network operation care candidate sign generation.,SupplierZ,1 years,Out of Stock
49996210,Gadget,370.65,Grocery,32.0,,First goal technology painting though up art.,SupplierZ,1 years,In Stock
31453998,,308.19,Clothing,64.0,BrandB,Card hit attorney blood particularly.,SupplierZ,,Out of Stock
00274562,Contraption,261.11,Toys,,BrandC,Serve loss cultural cost best bed learn.,SupplierY,3 years,Limited
93007931,Gadget,275.67,,,BrandD,,SupplierZ,1 years,In Stock
19165332,Thingamajig,427.98,Clothing,11.0,BrandD,Say surface knowledge yet ball.,SupplierY,1 years,In Stock
,Widget,370.44,Home,22.0,BrandA,Phone around party claim film.,SupplierX,3 years,Limited
65119723,,114.28,Home,86.0,BrandD,Itself father share recognize nature dream fact.,SupplierZ,2 years,Out of Stock
94998597,Thingamajig,364.03,Clothing,55.0,BrandC,Rate sit green marriage exactly rich news.,SupplierX,1 years,Limited
84034571,Contraption,241.4,Toys,9.0,BrandC,Ago such plan around kid attention door figure.,SupplierX,1 years,In Stock
96428870,Whatchamacallit,238.65,Clothing,97.0,BrandA,Join last might yard. Executive natural however.,SupplierZ,,Out of Stock
,Whatchamacallit,478.82,Toys,,BrandB,Set certain tough kitchen sport within.,SupplierX,2 years,Limited
26845449,Whatchamacallit,149.5,Electronics,77.0,BrandB,Side business tax fast whom chance.,SupplierZ,3 years,
33649870,Contraption,321.48,Home,50.0,BrandD,Himself arrive less foot report series.,SupplierZ,2 years,Limited
15266224,Gadget,421.37,Home,27.0,BrandA,Thing low fear way. Not set ok dog item fill.,SupplierY,1 years,In Stock
37459086,Doohickey,171.28,Electronics,40.0,,Free opportunity prevent customer suggest.,SupplierZ,3 years,In Stock
46068354,Doohickey,375.44,Electronics,44.0,BrandD,Involve smile message really little.,SupplierY,1 years,Out of Stock
11793618,Contraption,313.3,Grocery,37.0,BrandB,Audience too when. Fall meeting time.,SupplierX,1 years,In Stock
65490037,Doohickey,93.62,Home,57.0,BrandC,Plant product move.,SupplierZ,2 years,
66908005,Contraption,288.21,Electronics,53.0,BrandB,Challenge either fast else decade field.,SupplierZ,1 years,In Stock
,Contraption,324.3,Books,7.0,BrandD,Mother scene major offer miss.,SupplierY,3 years,Out of Stock
84725110,Thingamajig,70.48,Home,61.0,BrandB,Note method able stay beautiful.,SupplierY,3 years,Limited
58174388,Whatchamacallit,322.78,Books,5.0,BrandC,Visit assume Democrat believe respond guy fire.,SupplierX,1 years,Limited
55522892,Widget,465.51,Home,44.0,BrandD,Provide three great play include.,SupplierX,3 years,In Stock
,Widget,112.64,Clothing,59.0,BrandD,Never least high east hospital sing.,SupplierY,3 years,Limited
46303493,Widget,143.91,Grocery,88.0,BrandC,Anyone should region century.,SupplierY,2 years,In Stock
55274005,Thingamajig,70.21,Home,77.0,BrandA,Brother simple course few book start.,,2 years,Out of Stock
96477120,Whatchamacallit,246.5,,27.0,BrandC,Officer ready interview number teach key.,SupplierY,1 years,In Stock
77307965,Thingamajig,,Books,76.0,BrandA,Table just ever final defense.,SupplierY,3 years,
30026179,Whatchamacallit,136.43,Electronics,16.0,BrandA,Be rich dog under himself walk.,SupplierZ,1 years,Limited
57058405,Doohickey,144.8,Electronics,5.0,BrandB,Various clearly from nor catch lot society.,SupplierY,,In Stock
74583447,Widget,266.69,Home,,BrandB,Work source often age stay.,SupplierX,1 years,In Stock
21102967,Widget,350.14,Toys,49.0,BrandA,Or research nation stay I else.,SupplierX,2 years,In Stock
17760119,Widget,194.87,Grocery,76.0,BrandA,Him cup month read more security certainly.,SupplierX,1 years,Limited
42334880,Thingamajig,326.54,Electronics,70.0,BrandC,Create accept to bad create.,SupplierY,2 years,Out of Stock
,Doohickey,285.8,Clothing,63.0,BrandB,Right day her attorney. Thus interview force.,SupplierZ,1 years,
,Gadget,347.24,Clothing,80.0,,Opportunity election budget even loss.,SupplierZ,2 years,
04698913,Widget,465.45,Home,57.0,BrandB,,SupplierY,1 years,Out of Stock
,,11.37,Grocery,1.0,BrandB,Human she best.,SupplierZ,1 years,In Stock
89901557,Thingamajig,413.85,Grocery,74.0,BrandA,Politics property still effort five.,SupplierY,2 years,In Stock
50603879,Whatchamacallit,482.59,Home,3.0,BrandA,Read eye however risk mention one market.,SupplierX,3 years,Limited
02295985,Contraption,17.98,Home,41.0,,Democratic way identify require eye over account.,SupplierX,3 years,Limited
19137117,Widget,88.52,,78.0,BrandB,Visit small to gas without computer military.,SupplierY,,Limited
90309274,,207.84,,22.0,BrandB,Person away stay including step bar enough.,SupplierY,2 years,Out of Stock
98284276,Contraption,426.15,Books,66.0,BrandA,Care within woman sell hold whatever young.,SupplierZ,2 years,Out of Stock
44303433,,194.43,Home,95.0,,Smile energy might fund physical option.,SupplierX,1 years,Limited
92029446,Thingamajig,410.13,Grocery,51.0,BrandD,Night economic sometimes college Republican.,SupplierZ,1 years,Out of Stock
49687408,Doohickey,107.22,Electronics,88.0,,Exist rate major coach.,SupplierZ,3 years,Limited
83879654,Doohickey,199.13,Home,48.0,BrandC,But account be certain live human painting.,SupplierY,1 years,In Stock
31671828,Doohickey,,Electronics,72.0,BrandB,Them else make firm. New cut know opportunity.,SupplierZ,1 years,Limited
34188101,Contraption,466.48,Home,37.0,BrandB,Movie data personal southern purpose street.,SupplierZ,3 years,
53148148,Widget,122.33,Electronics,,BrandD,,,3 years,Out of Stock
51030308,Whatchamacallit,207.81,Electronics,60.0,BrandC,Heavy Democrat see purpose.,SupplierZ,1 years,Out of Stock
44066666,Thingamajig,229.98,Toys,100.0,BrandC,End wear least eat chance campaign mother.,SupplierY,1 years,In Stock
18531091,Doohickey,343.74,Books,98.0,,Why sell card win safe focus.,SupplierZ,1 years,In Stock
44357344,Contraption,148.89,,63.0,BrandD,Which yeah system whether should.,SupplierY,3 years,In Stock
25084849,Gadget,365.14,Toys,71.0,BrandD,Prove rather TV security always.,SupplierY,1 years,Limited
56553871,Widget,367.02,,49.0,BrandD,Beyond for lot care fear least beyond.,SupplierZ,3 years,Out of Stock
74882496,Whatchamacallit,172.55,Books,4.0,BrandB,Above future order outside long worker.,,3 years,In Stock
46654106,Doohickey,477.89,Grocery,100.0,BrandD,Five your show authority might officer whether.,SupplierX,,Limited
40839912,Widget,140.24,Grocery,68.0,BrandA,,SupplierY,2 years,Out of Stock
00181204,Thingamajig,328.02,Grocery,83.0,BrandA,Herself should cause peace artist pull occur.,SupplierY,2 years,
,Doohickey,156.12,Toys,76.0,,Large black born traditional send poor figure.,SupplierZ,1 years,Out of Stock
68670924,Widget,57.33,Electronics,72.0,BrandA,Quite we how pick. Type college work real north.,,2 years,In Stock
90488573,Doohickey,151.17,Home,75.0,BrandA,Give glass subject model control present stand.,SupplierX,1 years,
13972783,Whatchamacallit,72.45,Toys,15.0,BrandA,Cold leave along seek.,SupplierX,2 years,Limited
88418872,Gadget,387.06,Electronics,61.0,BrandD,More should lay human alone share whole.,SupplierX,1 years,
97131915,Gadget,433.28,Electronics,19.0,BrandB,In friend necessary camera.,,2 years,In Stock
27909119,Widget,80.6,Clothing,56.0,BrandA,Fund mission myself best whole study of.,SupplierZ,1 years,
53136404,,149.6,Grocery,45.0,BrandD,Energy success positive race feel bag who.,SupplierY,1 years,In Stock
,Thingamajig,287.11,,27.0,BrandC,Score spring newspaper quite parent house maybe.,SupplierY,,Out of Stock
50912186,,28.65,Books,19.0,BrandC,Get least middle state near also.,SupplierZ,3 years,In Stock
82207427,Widget,50.17,Home,78.0,BrandD,Hold help two face.,SupplierY,1 years,Out of Stock
71044026,,19.87,Clothing,54.0,BrandD,Can summer whose however statement improve.,SupplierX,3 years,Out of Stock
48523363,Widget,464.33,Electronics,31.0,BrandA,Someone question deal successful.,SupplierY,3 years,Out of Stock
24765831,Gadget,82.83,Toys,82.0,BrandA,With beat investment really.,SupplierY,2 years,Limited
87769753,,385.6,Electronics,89.0,BrandB,Region front blue behind both allow hit customer.,SupplierZ,3 years,In Stock
90066757,,134.04,Toys,62.0,BrandB,Able point follow American look watch stuff.,SupplierZ,3 years,Out of Stock
45479601,Gadget,389.67,Home,56.0,BrandD,Full ball approach in environmental.,SupplierZ,3 years,Out of Stock
23070332,Gadget,140.59,Books,44.0,BrandD,War teacher thank term court.,SupplierY,1 years,In Stock
55872478,Whatchamacallit,464.03,,84.0,BrandC,Into ever each data chance among space.,SupplierX,3 years,In Stock
53513830,Widget,87.88,Home,4.0,BrandB,,SupplierY,1 years,In Stock
29949830,Doohickey,45.36,,68.0,BrandC,Change find poor seven experience green imagine.,SupplierX,3 years,Out of Stock
,Gadget,241.64,Clothing,,BrandC,Available research child employee recent red.,SupplierZ,2 years,In Stock
28100478,Whatchamacallit,35.84,Home,100.0,BrandB,,SupplierX,3 years,Out of Stock
10597576,Doohickey,,Home,27.0,BrandC,Teach collection fly. Threat newspaper set.,SupplierZ,1 years,
19437941,Gadget,288.26,Books,2.0,BrandC,,SupplierZ,3 years,Out of Stock
11329824,Doohickey,149.32,Electronics,8.0,BrandD,Choose I sit important.,,2 years,In Stock
30889033,,110.47,Toys,38.0,BrandC,Writer land firm affect.,,1 years,In Stock
22514172,Whatchamacallit,223.54,Clothing,40.0,BrandA,Debate system dog money. Together debate ground.,SupplierY,3 years,In Stock
63939033,Whatchamacallit,310.19,Toys,37.0,BrandC,Wrong fire situation leader.,SupplierX,1 years,Limited
14701986,Thingamajig,122.29,Books,79.0,BrandB,Avoid order nature what adult physical if.,SupplierZ,2 years,
91110596,Thingamajig,450.98,Books,52.0,BrandD,Say leg usually prepare finally foreign rule.,SupplierZ,3 years,Limited
49041569,Widget,465.5,Toys,88.0,BrandC,Like shoulder hair recognize heavy.,SupplierX,3 years,Out of Stock
31343091,Widget,439.23,Toys,,BrandA,Kind know military into less.,,2 years,In Stock
34917152,,444.13,Electronics,4.0,BrandC,Sport their finally run.,SupplierZ,1 years,Limited
99148423,Gadget,299.61,Books,31.0,BrandD,Usually hair attack.,SupplierX,1 years,Out of Stock
22027900,Contraption,57.12,Electronics,9.0,BrandA,Where speak ground personal which after.,SupplierY,3 years,Out of Stock
50526949,Contraption,114.33,Grocery,15.0,BrandB,Minute clear medical other step best.,SupplierY,1 years,In Stock
71404653,Thingamajig,151.38,Toys,57.0,BrandA,Anyone key writer. Let mouth official.,SupplierZ,1 years,Limited
88682921,Widget,309.17,,48.0,BrandB,He dream fund treatment.,SupplierX,1 years,In Stock
69307478,Whatchamacallit,251.33,Books,78.0,BrandC,Hit cell first identify.,SupplierZ,2 years,Out of Stock
97205760,Thingamajig,133.52,Electronics,66.0,BrandB,Right somebody discussion employee thus southern.,SupplierX,2 years,Out of Stock
,Gadget,245.16,,51.0,BrandD,,SupplierY,,In Stock
03036808,Gadget,265.94,Clothing,49.0,BrandA,Know public think organization you house.,SupplierY,2 years,
89155790,Doohickey,124.59,Toys,42.0,BrandB,Scene agree since within.,SupplierY,1 years,Limited
56976861,Contraption,467.79,Home,17.0,BrandC,Everyone process standard.,SupplierZ,1 years,
41429587,Gadget,493.97,Grocery,19.0,BrandD,Music road month federal few number beyond.,SupplierY,3 years,In Stock
77485892,,153.59,,89.0,,Western bar audience rich.,SupplierX,,Out of Stock
93072199,Contraption,182.94,Electronics,54.0,,Age leg visit century perform.,SupplierY,2 years,
82896577,Gadget,259.22,Grocery,29.0,BrandD,Its face pretty each speech far rock indicate.,SupplierY,2 years,Limited
02272450,Whatchamacallit,173.9,Books,87.0,,Down tax from research help customer fire these.,SupplierX,3 years,In Stock
13275617,Thingamajig,319.69,Clothing,29.0,BrandC,Young sign despite. Reason quality baby suddenly.,SupplierY,2 years,Limited
95304748,Doohickey,,Grocery,11.0,BrandB,Technology central phone fly window friend.,SupplierZ,,Limited
07738364,Contraption,472.02,Grocery,,BrandC,Staff speak set range feeling.,SupplierX,3 years,Limited
81328208,Whatchamacallit,,Books,18.0,BrandD,Election support base these born trial.,SupplierZ,3 years,In Stock
54208360,Whatchamacallit,217.31,Toys,3.0,BrandC,Interest by get to most.,SupplierY,3 years,Limited
48464864,Thingamajig,350.54,Clothing,50.0,BrandD,Hotel rest necessary almost past think.,SupplierX,3 years,Limited
00353786,Gadget,465.98,Electronics,,BrandB,Most task dream threat share subject able.,SupplierZ,2 years,Out of Stock
24245692,Contraption,,Grocery,79.0,BrandC,Capital red section cost if end.,SupplierY,1 years,Out of Stock
57020853,Contraption,104.0,Home,63.0,BrandC,Wear book service live.,SupplierX,2 years,Out of Stock
17798174,,125.68,Grocery,86.0,BrandC,Generation only rate on perform.,SupplierZ,2 years,Out of Stock
93405669,Widget,86.63,Books,42.0,BrandB,North response writer remain try both within.,SupplierX,1 years,
77033512,Widget,452.34,Toys,67.0,BrandD,Try under fall someone rock sea tough.,,2 years,Out of Stock
86985437,Gadget,362.72,Grocery,63.0,BrandC,Also what enter reflect range responsibility.,SupplierX,3 years,Limited
35490760,Widget,142.47,Electronics,74.0,BrandB,,SupplierZ,2 years,Limited
61990470,Gadget,345.71,Clothing,10.0,BrandA,Mention thousand no send than.,SupplierY,1 years,Limited
81100217,Contraption,493.8,Clothing,18.0,BrandD,Like central side performance sound.,SupplierY,2 years,
,Contraption,,Clothing,41.0,BrandA,History at forward cultural various better.,SupplierY,3 years,In Stock
63644722,Thingamajig,417.85,Clothing,67.0,BrandB,Moment according why.,SupplierZ,1 years,Out of Stock
39646545,Widget,386.17,Electronics,100.0,BrandB,Traditional traditional key type.,SupplierZ,3 years,In Stock
19450339,Contraption,342.25,Grocery,,BrandB,Call send next indicate parent thank too.,SupplierX,3 years,Out of Stock
77262929,Doohickey,341.94,Grocery,35.0,BrandD,Until management organization.,SupplierZ,2 years,Limited
06073039,Doohickey,492.87,Toys,96.0,BrandA,Radio trip hot any new couple record.,SupplierZ,3 years,Limited
60474186,Thingamajig,213.12,Clothing,86.0,BrandD,Friend friend most action partner truth.,SupplierY,1 years,In Stock
58539286,Contraption,493.08,Clothing,32.0,BrandA,Stand program painting receive.,SupplierX,,Limited
35343059,Doohickey,,Books,66.0,BrandA,Recently billion yet ahead election civil.,SupplierZ,1 years,Out of Stock
22099297,Contraption,55.44,Home,95.0,BrandD,I fight newspaper safe himself dog.,SupplierX,2 years,Limited
,Contraption,,Grocery,4.0,,Policy different mention sometimes.,SupplierY,2 years,In Stock
71891286,Gadget,294.54,Electronics,6.0,BrandC,West continue cover meeting.,,3 years,In Stock
22323248,Thingamajig,,Electronics,95.0,BrandC,,SupplierY,3 years,Limited
01879360,Gadget,382.2,,80.0,BrandC,Eight week final wind drive then doctor.,SupplierY,3 years,Out of Stock
98995868,Widget,343.33,Clothing,22.0,,Little herself name budget.,SupplierZ,2 years,Out of Stock
02562353,Gadget,110.26,Grocery,16.0,BrandB,Indeed enjoy weight most.,SupplierX,1 years,Out of Stock
,Whatchamacallit,382.84,Electronics,56.0,BrandC,Me bad agree I.,SupplierY,2 years,Out of Stock
17866842,Contraption,167.94,Grocery,66.0,BrandC,Economy our social best.,,,In Stock
,Thingamajig,346.66,,,BrandA,Partner recently create early.,,3 years,In Stock
73940425,,183.21,Home,6.0,BrandC,Partner despite he land court board light.,SupplierZ,3 years,In Stock
77653475,Gadget,463.44,,70.0,,Staff knowledge clearly year happen.,SupplierY,,Limited
25221954,Doohickey,216.74,Grocery,22.0,,Mr difference relate those.,SupplierZ,1 years,
20456610,Widget,297.27,Clothing,51.0,BrandA,Speak newspaper situation blue course.,SupplierX,1 years,In Stock
62152600,Gadget,222.06,,24.0,BrandC,Employee after which close ever right.,SupplierX,3 years,In Stock
90827914,,46.84,Books,78.0,BrandB,Fall throughout citizen floor become while.,SupplierY,3 years,In Stock
09463639,Whatchamacallit,125.54,Home,94.0,BrandA,Pass industry head crime agent huge.,SupplierY,1 years,
04012795,Gadget,407.2,,87.0,BrandC,Hard six budget nature partner.,SupplierX,2 years,In Stock
52075582,Thingamajig,166.94,Electronics,28.0,,Nothing herself son piece.,,2 years,In Stock
70287776,Gadget,,,,BrandD,Material sing piece.,SupplierZ,1 years,Limited
11933472,Widget,358.48,Clothing,19.0,BrandB,Book politics none positive consider though base.,SupplierZ,3 years,Out of Stock
68000851,Contraption,357.8,Books,14.0,BrandA,Let force drop sport get fine attention a.,SupplierZ,2 years,Out of Stock
14571961,Contraption,299.15,Home,81.0,BrandC,Such least sign early be.,SupplierX,2 years,Out of Stock
01784428,Widget,311.94,Electronics,8.0,BrandB,Smile consider performance.,SupplierZ,1 years,Out of Stock
06414191,Whatchamacallit,422.36,Books,,BrandB,So value even record.,SupplierY,3 years,Limited
10842140,Contraption,479.38,Toys,48.0,BrandC,Within step building peace benefit drop.,SupplierZ,3 years,Out of Stock
68906757,Doohickey,,Toys,91.0,BrandB,Writer prevent activity real environment.,SupplierX,3 years,In Stock
27792827,,385.18,Grocery,15.0,BrandB,Must defense cause across fund place.,SupplierX,2 years,Limited
54347199,Thingamajig,233.3,Books,21.0,BrandA,Party month candidate cause.,SupplierY,3 years,In Stock
81683338,Whatchamacallit,152.74,Grocery,38.0,BrandC,Yourself lay find those.,SupplierZ,2 years,In Stock
44846787,Whatchamacallit,16.87,Home,33.0,BrandC,Evening buy and religious picture imagine.,SupplierX,2 years,In Stock
10412930,Contraption,372.36,Grocery,12.0,BrandA,Fish total eight degree site establish.,SupplierZ,2 years,Limited
72597309,Contraption,,,85.0,BrandA,Top month brother until base positive.,SupplierY,3 years,Limited
74877911,Whatchamacallit,,Home,55.0,BrandB,Think bar history control condition.,SupplierZ,,Limited
46532510,Doohickey,91.85,Grocery,23.0,BrandC,Very teach worry owner itself seven.,SupplierX,1 years,Limited
45405006,Doohickey,404.23,Grocery,4.0,BrandA,Three weight property. Forward article near also.,,,Limited
60937339,Doohickey,152.49,Grocery,14.0,BrandA,Discuss issue great group issue save.,SupplierY,2 years,In Stock
18322385,Widget,299.4,Clothing,85.0,BrandC,Should ask least woman fire far drop.,SupplierY,2 years,In Stock
30131774,Contraption,175.72,Clothing,41.0,BrandA,Against career there human whom.,SupplierY,3 years,Out of Stock
81940868,Gadget,400.0,Clothing,85.0,BrandA,Notice consumer agree. Reduce their nation spend.,SupplierY,3 years,Limited
90996221,Widget,480.4,Electronics,23.0,BrandB,Example near remember strategy.,SupplierX,2 years,In Stock
21433320,Thingamajig,218.69,Books,79.0,BrandB,Marriage account whatever task expect.,SupplierZ,3 years,Out of Stock
48733236,Thingamajig,37.96,Toys,91.0,BrandA,Sea the south church system stop.,SupplierY,1 years,In Stock
,,300.42,Electronics,5.0,,Court watch phone reduce goal small easy.,SupplierZ,1 years,Limited
66682684,Doohickey,,Books,35.0,BrandB,,SupplierZ,2 years,Limited
70833522,Thingamajig,,Electronics,100.0,BrandD,Computer several various cup.,SupplierY,3 years,Limited
08131423,Gadget,113.89,Books,89.0,BrandA,Garden around senior same company ask.,,1 years,Out of Stock
06116255,Widget,473.8,Home,54.0,BrandD,Second writer size blood rich.,SupplierY,3 years,Out of Stock
03673386,Whatchamacallit,156.74,Clothing,93.0,BrandD,Relate two success population himself half.,SupplierX,3 years,Limited
67323883,Widget,168.2,Clothing,8.0,BrandC,Source prepare world.,,1 years,Out of Stock
26506142,Contraption,203.14,,24.0,BrandD,Hundred near place never.,SupplierY,1 years,Limited
03279557,Whatchamacallit,31.62,Books,76.0,BrandB,Whether kitchen baby base sport.,SupplierZ,3 years,In Stock
46434692,Contraption,42.35,Grocery,48.0,,Such character state its happen service beyond.,SupplierX,1 years,
37621735,Contraption,312.5,Electronics,15.0,,Ball they conference those coach.,SupplierY,2 years,Out of Stock
16088757,Whatchamacallit,465.51,Clothing,93.0,BrandD,Hotel statement off east.,,2 years,Out of Stock
93839259,Widget,391.02,Grocery,,BrandB,Center few study probably water class partner.,SupplierZ,2 years,Limited
18764215,Contraption,470.27,,98.0,BrandA,Rest way person worry late.,SupplierZ,3 years,In Stock
,Doohickey,,Electronics,54.0,BrandC,Movie above community school bank.,SupplierZ,2 years,In Stock
05006458,Widget,63.7,Toys,5.0,BrandA,Though product member.,SupplierX,3 years,
53678942,Gadget,41.05,Books,,BrandD,Other that family mention. Watch ready thing at.,SupplierZ,1 years,Limited
09121881,Whatchamacallit,218.89,Electronics,100.0,BrandB,Something question health hand rich some.,SupplierZ,2 years,In Stock
07221040,Widget,46.33,Toys,9.0,BrandA,Impact toward but left claim piece old thing.,SupplierZ,3 years,Limited
24610087,Gadget,226.84,Electronics,55.0,BrandA,Money though police fine style.,SupplierY,2 years,In Stock
35053385,Widget,118.65,Books,,BrandA,Purpose pretty clearly realize.,SupplierY,3 years,In Stock
90513091,Widget,381.24,Clothing,67.0,BrandC,Suddenly audience hundred six.,SupplierZ,3 years,Out of Stock
12550678,Gadget,61.95,Electronics,,BrandB,Pick nation beyond use more.,SupplierZ,2 years,In Stock
06602468,Thingamajig,344.71,Grocery,60.0,BrandA,Ok air able hit loss.,SupplierY,3 years,In Stock
03471227,Thingamajig,431.74,Grocery,31.0,BrandC,Hold can American voice appear deep.,SupplierX,1 years,Limited
33684697,Widget,252.43,Toys,,BrandA,Bad land walk.,SupplierZ,3 years,Limited
,Contraption,127.29,Home,85.0,BrandA,Quickly ahead have meeting.,SupplierX,3 years,In Stock
03472286,Gadget,294.14,,20.0,BrandA,,SupplierX,3 years,
53194701,Whatchamacallit,242.23,Home,15.0,BrandD,Include western job newspaper however college.,SupplierX,2 years,Limited
99418472,Widget,84.31,Clothing,,BrandB,Along leave thus style major she.,SupplierY,2 years,
95105550,,136.36,Clothing,32.0,BrandA,Around arrive dark question entire.,SupplierX,3 years,In Stock
63022049,Gadget,388.35,Home,42.0,BrandB,Go tonight old. Me enjoy own drive record past.,,3 years,In Stock
02473482,Whatchamacallit,19.86,Toys,39.0,BrandC,Owner field deal. Enjoy its since.,SupplierX,3 years,Out of Stock
19244525,Doohickey,377.4,Books,57.0,BrandD,Attorney manager amount police meet dream nearly.,SupplierX,1 years,In Stock
09743137,Widget,306.73,,69.0,BrandC,Likely fear wear yes else.,SupplierY,2 years,Limited
11650690,Doohickey,72.22,Grocery,43.0,BrandC,Water add physical.,SupplierY,,Limited
38608933,Gadget,141.58,,49.0,BrandD,Hotel deep style have energy there bar.,SupplierZ,,In Stock
,Gadget,,Toys,49.0,BrandB,Kitchen red serve support.,SupplierY,3 years,In Stock
81775255,Whatchamacallit,354.07,Toys,85.0,,,SupplierX,3 years,Limited
49306446,Whatchamacallit,102.22,Books,43.0,BrandD,Since bar field include.,SupplierY,3 years,Out of Stock
32263800,Widget,424.92,Grocery,73.0,BrandD,Focus marriage structure discussion statement.,SupplierZ,2 years,Limited
40128948,Contraption,387.68,Clothing,91.0,BrandD,Peace whether social though green hair so.,SupplierZ,1 years,In Stock
,Doohickey,194.58,Home,7.0,,Ability skill by power customer minute more.,SupplierZ,3 years,In Stock
63414974,Whatchamacallit,393.06,Toys,10.0,BrandC,Son trip husband want present send student.,SupplierX,1 years,In Stock
08548931,Gadget,281.57,Toys,64.0,BrandB,Reduce score treatment impact however cost smile.,SupplierX,3 years,In Stock
41930984,Gadget,246.71,Toys,74.0,BrandC,Dream adult far. Quite network north think.,SupplierX,1 years,In Stock
05884636,Whatchamacallit,69.6,Toys,64.0,BrandD,Night just defense relationship table.,SupplierX,2 years,Out of Stock
75107338,Whatchamacallit,,Toys,20.0,BrandA,Than rule not food million message.,SupplierZ,3 years,In Stock
23256460,Whatchamacallit,346.79,Clothing,65.0,,,,2 years,Limited
07815973,Whatchamacallit,420.77,Grocery,65.0,BrandC,Science and discuss science over trial read.,SupplierY,2 years,Out of Stock
